stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
96,,Zurriola - Kursaal,43.32471415035419,-1.976803993598501,1.0,0
653,,Gipuzkoa Plaza 10,43.32129199627484,-1.981794587845425,1.0,0
5012,,Txingudi Merk. Gunea,43.32039853230428,-1.8362220550805524,9.0,0
5970,,Araso Biribilgunea,43.32319135662581,-1.8337144229180489,9.0,0
5976,,Andrearriaga 14,43.328502564770666,-1.8195393408953744,9.0,0
45,,Elizatxo Hiribidea 60,43.33098540059368,-1.81408860027299,9.0,0
5977,,Elizatxo Hiribidea-piketazaharra,43.33196751369219,-1.8072235570781088,9.0,0
5974,,Gobaragin Kalea-lavanderas,43.33375412779399,-1.8075833176469625,9.0,0
5980,,Monte Aldabe 49,43.33829739696593,-1.8106648293852683,9.0,0
214,,Puiana,43.340486231237925,-1.8124726091214411,9.0,0
4071,,Bidasoa Ospitalea,43.3416734031618,-1.814941536470777,9.0,0
7072,,Aristegi Enbajadorea,43.339686834680144,-1.8117973431417336,9.0,0
4728,,Letxunborro Hirib. - Gibanaka,43.343673973310295,-1.8055755566138925,9.0,0
50,,Kaputxinoak,43.35283859086231,-1.7976714497363857,9.0,0
1290,,Kosta Kalea 3dir. Hondarribia,43.3581169301082,-1.7969872234505428,9.0,0
5864,,Minasoroeta Kalea 17,43.3611418822666,-1.7935213543490416,9.0,0
5275,,Sabin Arana Goiri 8 Parean,43.36463863505876,-1.791255238630972,9.0,0
1296,,Ramon Iribarren Pas 15 - Iterlimen,43.38072296558637,-1.7983426375410934,9.0,0
4054,,Foru Kalea- Arroka,43.37466534458717,-1.7968452535453134,9.0,0
1297,,Foru Kalea 3,43.37208919351004,-1.794193041302936,9.0,0
54,,Itsasargi 3,43.36938313318543,-1.7937406118130443,9.0,0
55,,Bernat Etxepare Kalea - Correos,43.36598715590715,-1.7927588543336073,9.0,0
56,,Sabin Arana Kalea,43.361888591000096,-1.7900510562569336,9.0,0
4058,,Minasoroeta-zumardia,43.36135209413691,-1.7921103188002776,9.0,0
4730,,Santa Engrazia 8,43.360431806582014,-1.7953495204220458,9.0,0
4137,,Kosta Kalea 17,43.35577779994742,-1.7980329666235395,9.0,0
4060,,Kosta Kalea 49,43.35296812687906,-1.7980020521829403,9.0,0
105,,Mendelu Kalea 2,43.34724073301742,-1.801372347815383,9.0,0
91,,Hondarribia K. 25 - Gurutze Gorria,43.34327992379678,-1.7997600776593217,9.0,0
106,,Zubiaurre Kalea 5,43.34175947889074,-1.7990251411444105,9.0,0
1483,,Colon Pas. 43,43.34079612006727,-1.796465742612663,9.0,0
90,,Gipuzkoa Hirib. 6,43.3397593551916,-1.79463573656336,9.0,0
6156,,Euskal Herria Etorbidea Dir. Larreaundi,43.33412188879558,-1.7937110816495712,9.0,0
345,,Larreaundi,43.3334470173643,-1.7894934318087543,9.0,0
7074,,Urdanibia Plaza,43.33706619044373,-1.7860414551961334,9.0,0
31,,Kaputxinoak,43.317445684931535,-1.9112575141052248,1.0,0
216,,Nafarroa Hirib. 75,43.31482332657109,-1.9025612567844887,1.0,0
34,,Gamon Zumardia,43.3125788151596,-1.8966950482658065,1.0,0
37,,Nafarroa Hiribidea,43.31050846873573,-1.8893217590550972,1.0,0
112,,Lartzabal,43.31043117707392,-1.8841566149150144,1.0,0
38,,Lintzirin Pol,43.31446931238539,-1.8753890245764,1.0,0
83,,Lanbarren Pol.,43.319598934212834,-1.8677962325100128,1.0,0
42,,Gaintxurizketa Gaina,43.330079141057006,-1.8487665568272744,9.0,0
43,,Letxumborro 59,43.33003435883044,-1.8231360498424896,9.0,0
4072,,Aldabe Mendia K.13,43.33963041113059,-1.81070048950216,9.0,0
4068,,Zubieta 16 - Gibeleta,43.3442262000623,-1.804997203601022,9.0,0
4725,,Madalengain,43.36808032758142,-1.7957165206118555,9.0,0
4729,,Sokoa,43.37183715658712,-1.7967653976258329,9.0,0
58,,N-638 - Amute,43.35132508519448,-1.798454006526927,9.0,0
89,,Elizatxo Hirib. 14 - La Salle,43.335294790554826,-1.799066218402816,9.0,0
5978,,Elizatxo Hiribidea 36 - Oinaurre,43.33272396631652,-1.805506498145813,9.0,0
5973,,Elizatxo Hiribidea 54,43.33148327744111,-1.810008390238664,9.0,0
86,,Elizatxo Hiribidea 62- Bentak,43.33087380760534,-1.815484603162844,9.0,0
85,,Letxunborro 59 - Suhiltzaileak,43.33019006738046,-1.8233920707323736,9.0,0
84,,Gaintxurizketa Gaina,43.32997947376747,-1.8504952861307,1.0,0
39,,Lanbarren Pol.,43.32064541546394,-1.867086164825894,1.0,0
82,,Gi-636 - Lintzirin,43.31348793391905,-1.8772321542935912,1.0,0
349,,Miramon Pasealekua -poliklinika Ii,43.29026306150234,-1.979810103155116,1.0,0
1781,,Begiristain Doktorea 121 - Onkologikoa,43.29165665127942,-1.9735370691533445,1.0,0
350,,Begiristain Doktorea 115 - Ospitalea,43.29279068643096,-1.9704731941354727,1.0,0
714,,Zorroaga 39 - Illunbe,43.30091735707823,-1.96799359865572,1.0,0
258,,Toribio Altzaga Kalea - Arcco,43.305010872254144,-1.9736082899697331,1.0,0
736,,Barcelona Hiribidea 28,43.311126453501,-1.9717790544741125,1.0,0
7250,,Molinao,43.31559385682672,-1.916321922826624,1.0,0
824,,Kiroldegia,43.31894070449119,-1.8999960022174611,1.0,0
147,,Jaizkibel Etorb. - Ijurko,43.3214462759185,-1.897434880990662,1.0,0
4104,,San Roque,43.3242508827349,-1.914823684986728,1.0,0
817,,Juan Xxiii - Frontoia,43.32360232520211,-1.914798230525038,1.0,0
202,,Tolosa Hiribidea - Amerika Plaza,43.30235083809959,-2.0037359600743474,1.0,0
377,,Tolosa Hiribidea - Lorea,43.30502082378884,-2.006343219664006,1.0,0
203,,Tolosa Hiribidea 77 - Unibertsitateak,43.30718187223431,-2.008416452806431,1.0,0
4038,,Tolosa Hiribidea 13 - Magisteritza,43.31227500195036,-2.0069895569693665,1.0,0
380,,Zumalakarregi Hiribidea 11 - Esklabak,43.31480621889056,-2.0019293829303835,1.0,0
51,,Aeropuerto San Sebastian,43.35696045842023,-1.793196992108246,9.0,0
5674,,"Jaitzubia - Bidasoa Ospitalea, Donostirantz",43.34431012811623,-1.816531129573708,9.0,0
1727,,Okendo Kalea 16,43.32182581037861,-1.9810703581497704,1.0,0
4051,,Alto De Miracruz,43.32123761508088,-1.949890341190728,1.0,0
159,,Jose Elosegi 102 - Contadores,43.32117398599944,-1.944933627240484,1.0,0
160,,Bidebieta,43.32191014705297,-1.939827354334492,1.0,0
162,,Euskadi Etorbidea 3,43.32234308506657,-1.9369955464786288,1.0,0
163,,Euskadi Etorbidea-azoka,43.32282364733194,-1.9334845403102088,1.0,0
164,,Gudarien Plaza,43.32306229152868,-1.930113390934011,1.0,0
1708,,Esnabide Kalea 6,43.32487967466387,-1.9261100721849915,1.0,0
4302,,Elizatxo 11,43.33629241732336,-1.7963203251367104,9.0,0
47,,Luis Mariano,43.33943565644992,-1.7946791505139874,9.0,0
53,,Sabin Arana - Ama Guadalupekoa Ikastetxea,43.365568484506944,-1.792335194748118,9.0,0
1717,,Plaza Urbia 1,43.31152145177303,-1.9056664088017172,1.0,0
1718,,Morrongilleta 22,43.311771361042965,-1.902616180154836,1.0,0
185,,Pontika,43.30932564085167,-1.903917893477862,1.0,0
16,,Beraun Kalea 15,43.30933466712799,-1.9086279653089748,1.0,0
833,,Avda. Galtzaraborda 53,43.311318014070594,-1.9117121794583845,1.0,0
189,,Galtzaraborda Anbulategia,43.31352148945813,-1.9114385610486944,1.0,0
191,,Alaberga - TelefÃ³nica,43.3149103247283,-1.9078869349256156,1.0,0
192,,Versalles Dorrea,43.317731516141365,-1.908181703553476,1.0,0
193,,Sorgintxulo 11,43.31637590368605,-1.909550152779808,1.0,0
818,,Lezo Bidea - Meipi,43.32270503231315,-1.9122859057172887,1.0,0
151,,Lezo Erdia,43.32154082056549,-1.8979018221360189,1.0,0
819,,Kiroldegia,43.31899377265699,-1.8998963854885,1.0,0
2126,,"Jaitzubia - Bidasoa Ospitalea, Hondarribirantz",43.34409432270597,-1.81655999732958,9.0,0
169,,Gudarien Plaza,43.32317413265061,-1.9305184256701249,1.0,0
170,,Euskadi Etorbidea 25,43.3229303023863,-1.933334675808091,1.0,0
171,,Euskadi Etorbidea 1,43.32243879293416,-1.9366362172875449,1.0,0
172,,Bidebieta,43.3220553372057,-1.9399481597652128,1.0,0
173,,Jose Elosegi 283- Contadores,43.321382646584695,-1.945102676712705,1.0,0
846,,Colon Pasealekua 13 - Gros,43.323023893847775,-1.9770913622213693,1.0,0
4106,,Aristegi,43.2995925229385,-1.880742625083548,1.0,0
116,,Ugaldetxo,43.29850214290552,-1.8760655616795647,1.0,0
4107,,Rafael Pikabea 37,43.29888912331014,-1.8714722920067104,1.0,0
4108,,Rotonda Karaez Kalea 20,43.29921354003338,-1.867854069969233,1.0,0
4109,,Rafael Pikabea 25,43.29922746317406,-1.8638100957879435,1.0,0
298,,Zumalakarregi Hiribidea 4,43.31510095467928,-2.001653262615529,1.0,0
355,,Tolosa Hiribidea - Zubimusu Parkea,43.31286160574794,-2.006104490421188,1.0,0
346,,Tolosa Hiribidea - Magisteritza,43.31129511264319,-2.0092497316713365,1.0,0
421,,Tolosa Hiribidea 70- Unibertsitatea,43.3070494965334,-2.0087268552480144,1.0,0
356,,Tolosa Hiribidea 112,43.30490785174174,-2.006813584129013,1.0,0
205,,Tolosa Hiribidea 138,43.30223798389832,-2.0042186357836123,1.0,0
113,,Arragua,43.308790809279934,-1.8821521206693883,1.0,0
114,,Talaia,43.30427576754903,-1.8836034308488196,1.0,0
115,,Mamut Merk.gunea,43.30210172997181,-1.882274699579356,1.0,0
7000,,R.arrillaga 6,43.32419412034291,-1.9298221897914012,1.0,0
7001,,Gran Sol 3,43.32493154593781,-1.9306849300435345,1.0,0
7002,,Borda-enea 2,43.32581865551468,-1.932149423284359,1.0,0
7003,,Oiartzun 8,43.32471840050098,-1.9338953984021112,1.0,0
7004,,Ulia 22,43.32557243779016,-1.937617586953904,1.0,0
7005,,Azkuene 35,43.3257330454525,-1.9384288172540844,1.0,0
7006,,Azkuene Pza.,43.32448422826438,-1.9377598881168951,1.0,0
630,,Kasares Pas. - Darieta,43.320196196260845,-1.9259829178257657,1.0,0
631,,Kasares Pas. - Oleta,43.31977022688139,-1.929529869992723,1.0,0
632,,Altza Pas. - Sta. Barbara,43.317535075789415,-1.930272043697277,1.0,0
633,,Larratxo Pas.- Nerecan,43.31663422922093,-1.9340860853592516,1.0,0
7013,,Txapinene Kalea 11- San Martzial,43.31410034032296,-1.9346606299217803,1.0,0
7011,,Lau Haizeta Kalea - Martillun,43.312906226780726,-1.936000927843428,1.0,0
827,,LeosiÃ±eta Kalea - Bianka,43.31356136730897,-1.937703550099906,1.0,0
4112,,Garbera Merk.gunea,43.30822829542504,-1.948153843170372,1.0,0
1702,,Donostia Ibilbidea 38 - Hezegunea,43.28312625806467,-1.9493875997883845,1.0,0
4479,,Donostia Ibilbidea- Industrialgunea,43.28043914627109,-1.9509374469217475,1.0,0
4726,,Baserritar Etorb. 64 -talaia,43.37122742592755,-1.7995793063301877,9.0,0
5971,,Araso Dentro Del PolÃ­gono,43.32475865567,-1.835534469092656,9.0,0
4795,,Urbieta 50,43.31466837073304,-1.981189964043225,1.0,0
217,,Mendeurrenaren Plaza - Centenario,43.312670450057134,-1.9802985067337924,1.0,0
198,,Antso Jakitunaren Hiribidea 26,43.30880351193278,-1.9798452843101344,1.0,0
218,,Aita Donostia Plaza - Anoeta,43.30299176340375,-1.9753806780529009,1.0,0
3940,,Begiristain Doktorea 218 - Onkologikoa,43.29155347991601,-1.974081187074012,1.0,0
5979,,Monte Aldabe 4,43.33837185407271,-1.810897765750475,9.0,0
5975,,Gobaragin Kalea 2,43.33378267838252,-1.8077307834843928,9.0,0
4070,,Letxunborro Puiana Biribilgunea,43.33982613239457,-1.8113381720623496,9.0,0
1701,,Donostia Ibilbidea - Lekueder,43.28046265095848,-1.9505549794357195,1.0,0
4478,,Donostia Ibilbidea - Pelotari Biribilgunea,43.28302722469135,-1.9493893041704369,1.0,0
7012,,Lau Haizeta Kalea - Martillun,43.313012885616985,-1.935851092396477,1.0,0
7014,,Txapinene Kalea 17- San Martzial,43.31414328751261,-1.9344379137799688,1.0,0
641,,Larratxo Pas. - Nerecan,43.31652355053938,-1.9338043861015064,1.0,0
642,,Altza Pas. - Sta. Barbara,43.31756866524896,-1.9300124797165847,1.0,0
646,,Kasares Pas. - Oleta,43.31974298729385,-1.92950568313562,1.0,0
647,,Kasares Pas. - Darieta,43.320365977621385,-1.9258442672305849,1.0,0
152,,Altamira,43.31761859524632,-1.9020299922956252,1.0,0
4300,,Caserio Mendin,43.30346249600064,-1.8741247835365296,1.0,0
7015,,Pikabene 2,43.300512148004,-1.8653272530256155,1.0,0
1477,,Paseo Colon,43.34015028748199,-1.7932833054912314,9.0,0
19,,Arco Topo,43.30806422417802,-1.87967473870273,1.0,0
114,,Talaia,43.30427576754903,-1.8836034308488196,1.0,0
115,,Mamut Merk.gunea,43.30210172997181,-1.882274699579356,1.0,0
4106,,Aristegi,43.2995925229385,-1.880742625083548,1.0,0
116,,Ugaldetxo,43.29850214290552,-1.8760655616795647,1.0,0
4986,,Ibarre,43.29607526637973,-1.8719311527491629,1.0,0
4987,,Iturriotz,43.29269065862468,-1.864757724295102,1.0,0
4988,,Altzibar Bat,43.292444939496825,-1.859067207489012,1.0,0
4989,,Altzibar Bi,43.29316359843065,-1.857093750282362,1.0,0
4985,,Elorrondo 1,43.29611845103622,-1.8581355760463945,1.0,0
4990,,Elorrondo 2,43.29759452188077,-1.8616830922682548,1.0,0
4991,,Anbulategia,43.29893004064357,-1.8610664146162332,1.0,0
4992,,Yon OÃ±atibia,43.29919729933167,-1.8607778723927484,1.0,0
4993,,Mendin,43.30378513961956,-1.873970876683531,1.0,0
4994,,Larrezabaleta,43.30938170662402,-1.873546961110562,1.0,0
4995,,Ganboxa Bidea,43.30855712149043,-1.876681754287829,1.0,0
126,,Iparralde Etorbidea-eliza,43.30010931519302,-1.8601320847289469,1.0,0
4831,,Gurutze,43.30954736415468,-1.8432355657466528,1.0,0
4832,,Ergoien,43.28811038674692,-1.8372693207406452,1.0,0
4833,,Altzibar,43.29285689803852,-1.8552381005601863,1.0,0
4834,,Karrika,43.2829093310241,-1.8527747652726696,1.0,0
133,,Iturriotz,43.2931777102426,-1.8657471649933592,1.0,0
134,,Ibarre,43.29626797136786,-1.872297424207872,1.0,0
4108,,Rotonda Karaez Kalea 20,43.29921354003338,-1.867854069969233,1.0,0
135,,Ugaldetxo,43.299051754715016,-1.8770170496237228,1.0,0
4300,,Caserio Mendin,43.30346249600064,-1.8741247835365296,1.0,0
4616,,Barrio De Antxisu 2,43.24801050634236,-2.019563994030793,1.0,0
405,,Antxisu Bailara 37,43.24872672625631,-2.020131462743824,1.0,0
20,,Oria Hiribidea - Zelaialde,43.252106154815785,-2.019399738852161,1.0,0
7484,,Oria Hiribidea 7 - Eliza,43.253573055333945,-2.0193022852729805,1.0,0
407,,"Zirkuitu Ibilbidea, 17 -basaundi",43.25685058458436,-2.018239452405097,1.0,0
408,,Kale Nagusia - Oztaran,43.26099495394554,-2.0174582547568947,1.0,0
4556,,Nagusia 63,43.26418357444383,-2.0186267846773647,1.0,0
215,,Kale Nagusia 41 - Zumaburu,43.26627993735028,-2.0194802731612325,1.0,0
469,,Bekokale Lasarte,43.267825116654414,-2.0190611613720835,1.0,0
231,,Kalbario Bidea (lasarte-oria),43.268498050058106,-2.0177318749106443,1.0,0
7489,,Buenos Aires Aldapa NÂº 11,43.268596646920905,-2.014538825864001,1.0,0
4559,,Buenos Aires,43.26931095931206,-2.013837246375185,1.0,0
232,,Barrio Zabaleta (lasarte-oria),43.26997663585797,-2.0127174701721406,1.0,0
7487,,Osina Kalea,43.2706895513308,-2.0097731492462025,1.0,0
7488,,Pepenea Kalea,43.270026247837,-2.01116402814705,1.0,0
7486,,Pinutegi Kale Frente NÂº3-5,43.27214413616211,-2.0113761957347704,1.0,0
7485,,Pinutegi Kalea NÂº6-8,43.27276716896564,-2.011575602293783,1.0,0
233,,Goiegi,43.2725740779568,-2.0152879669540997,1.0,0
361,,Donostia Etorbidea -sasoeta Atsobakar,43.27249040190003,-2.018123615019112,1.0,0
383,,Kale Nagusia 4,43.26970719216311,-2.0201276341966774,1.0,0
212,,Kale Nagusia 40 - Zumaburu,43.26609129141407,-2.0195325883387167,1.0,0
4564,,Dia,43.26432063140805,-2.018858689252338,1.0,0
384,,Kale Nagusia 70,43.26167368980104,-2.017853927096679,1.0,0
7490,,Arranbide,43.25931579623779,-2.016955482166213,1.0,0
4565,,Txartel,43.2589557716887,-2.016973595111144,1.0,0
2607,,Basaundi,43.25729100452604,-2.018146136159121,1.0,0
2608,,Iturrigoxo,43.255043675859575,-2.018588790699765,1.0,0
2609,,Oria Gaina,43.25354192575985,-2.018822335401215,1.0,0
386,,Oria Hiribidea,43.25352030288769,-2.0194509623918404,1.0,0
4567,,Txitxardin,43.25084123162774,-2.0199497375893,1.0,0
385,,Zirkuitu Ibilbidea 12 - Basaundi,43.25683426955192,-2.0184368326261417,1.0,0
4560,,Instituto,43.26871190817734,-2.016422274336444,1.0,0
118,,Amorebieta,43.218118255665445,-2.730429191837887,15.0,0
4351,,Magdalena,43.171626092331685,-2.632973818655836,11.0,0
2887,,Matiena - San Blas (dir Donostia),43.16949097891777,-2.6082341623712604,11.0,0
512,,San Andres,43.16988666889521,-2.549388864754756,11.0,0
1553,,"Bizkaia Etorbidea, 11",43.18572447959832,-2.503359982275987,8.0,0
6025,,"Gipuzkoa Etorbidea, 56",43.18051617040259,-2.4984065303397545,8.0,0
6029,,Unibertsitatea,43.178994395446935,-2.4902612366064427,8.0,0
997,,Otaola,43.18147475702142,-2.4831407331583817,8.0,0
850,,Unzaga,43.18400408144223,-2.473053655635133,8.0,0
999,,Bidebarrieta,43.18563969308463,-2.4645979232309863,8.0,0
4417,,Urazandi,43.21630284227775,-2.41364207137223,8.0,0
610,,IÃ±urritza,43.28292851635308,-2.1608906429148105,3.0,0
203,,Tolosa Hiribidea 77 - Unibertsitateak,43.30718187223431,-2.008416452806431,1.0,0
2862,,Donostiako Autobus Geltokia,43.31656267706511,-1.9775327241985927,1.0,0
3943,,Miramon Pasealekua - Poliklinika I,43.29058970160965,-1.9800881567573825,1.0,0
1781,,Begiristain Doktorea 121 - Onkologikoa,43.29165665127942,-1.9735370691533445,1.0,0
350,,Begiristain Doktorea 115 - Ospitalea,43.29279068643096,-1.9704731941354727,1.0,0
260,,Antso Jakitunaren Hiribidea 33,43.30819722595526,-1.97951017822709,1.0,0
2781,,"Askatasunaren Etorb./avda. De La Libertad, 34",43.31931274112328,-1.982999229636107,1.0,0
420,,Zumalakarregi Etorb. 14,43.31448127669487,-2.002871896861321,1.0,0
346,,Tolosa Hiribidea - Magisteritza,43.31129511264319,-2.0092497316713365,1.0,0
826,,Unibertsitatea,43.30685936153231,-2.008606645438753,1.0,0
356,,Tolosa Hiribidea 112,43.30490785174174,-2.006813584129013,1.0,0
6112,,Anibarko Portua 2,43.27748121545183,-2.116697438609861,3.0,0
439,,"Orio-aita Lertxundi, 28",43.27663598244553,-2.1250529443717583,3.0,0
440,,Alto Orio 2,43.27308556183064,-2.1377473992281613,3.0,0
6113,,Talaimendi 2,43.28193935552405,-2.150095235134496,3.0,0
422,,Nafarroa-iÃ±urritza,43.28581565019693,-2.162897032627825,3.0,0
414,,Nafarroa Kalea- Gurutze Gorria,43.28606865179965,-2.169192052616575,3.0,0
423,,Bixkonde 15- Erdigunea,43.28680545852966,-2.175197093251509,3.0,0
1740,,Getaria Frontoia,43.30269485826308,-2.2039312044339225,3.0,0
1328,,Kaminero Etxea,43.31033363458347,-2.22801205722172,3.0,0
6058,,Patxita Etxezarreta,43.2944867132336,-2.2567014689038176,3.0,0
1060,,Zumaia,43.29575244566374,-2.257487357428084,3.0,0
4315,,Txankakoa,43.21557279753003,-2.417034768198218,8.0,0
4316,,Urkizu,43.18692870039944,-2.462962279672899,8.0,0
1124,,"San Juan Kalea, 07",43.185243672436094,-2.4723907989244056,8.0,0
7008,,Zumaiako Geltokia,43.29176773221008,-2.251236752090031,3.0,0
6116,,Oikiako Bidegurutzea 2,43.28249360333692,-2.232295896169944,3.0,0
4044,,Etxabe,43.26582541093381,-2.2348588594639,3.0,0
4043,,Zubialde,43.2601476149482,-2.236815017652562,3.0,0
5055,,Herriko Plaza,43.25565365522684,-2.236710989712106,3.0,0
1736,,Olea Erreka,43.17205876945295,-2.409328919556415,8.0,0
1552,,Zubi Nagusia,43.17409151377581,-2.4141322234809435,8.0,0
1554,,Baltegieta,43.17704276289936,-2.415445132888231,8.0,0
4440,,Maltzaga,43.19295584326149,-2.437359893703086,8.0,0
1003,,Zaturio Baserria,43.201103959042136,-2.4316722394572223,8.0,0
1005,,Sigma Olaso Hilerria-cementerio,43.20913978161809,-2.4216262491881544,8.0,0
6122,,Barrio Sigma 2,43.21236750763897,-2.418875016879426,8.0,0
6022,,Mupen,43.21736150251147,-2.4111325906397982,8.0,0
1007,,Puente Meliton,43.22105291407861,-2.4058148962589527,8.0,0
1008,,San Antolin,43.227798425258,-2.402560023535269,8.0,0
